time [min/hours],Temperature [degC],solvent 1,ratio,solvent 2,Al,Co,Li,Mn,Ni
60,55,1.25,10,0.0,0.0,0.3853387927150849,0.29543761111919703,0.29637165710347385,0.21641028147056512
60,55,1.25,10,0.02,0.0,0.3955054610497162,0.3032323524289251,0.3041910420149425,0.22211998835060998
60,55,1.25,10,0.04,0.0,0.6983566066191416,0.6252568615405054,0.647518747572692,0.5854088980128815
60,55,1.25,10,0.06,0.0,0.738622543550125,0.7075658225754962,0.7331913635368783,0.6727628246176811
60,55,1.25,10,0.08,0.011826720890806719,0.7590827484262761,0.7297966183505225,0.7534475615703535,0.7120291117092237
60,55,1.25,10,0.15,0.010796431040799673,0.6929549300549434,0.6662200737296098,0.6878106549127716,0.650000391030465
60,55,1.25,15,0.0,0.0,0.35516800106905,0.28014849340356596,0.28082622493450093,0.19622052781933907
60,55,1.25,15,0.02,0.0,0.36453865187868506,0.2875398510107552,0.2882354636162774,0.2013975540219761
60,55,1.25,15,0.04,0.0,0.6723401716301902,0.615343904329575,0.6377554414592916,0.5711893755702251
60,55,1.25,15,0.06,0.0,0.7144231124453413,0.6998480842830042,0.725697058313876,0.6609285238195561
60,55,1.25,15,0.08,0.0,0.7362833957941003,0.7230744644158346,0.7469171438330523,0.7016145635841194
60,55,1.25,15,0.15,0.0,0.6721417527811056,0.6600835231107574,0.681849137310423,0.6404931107207126
60,55,1.25,20,0.0,0.0,0.23932629621422147,0.17772777682920288,0.17631677746508084,0.09207600887312688
60,55,1.25,20,0.02,0.0,0.24564061266345574,0.18241689558660382,0.1809686688193838,0.09450531591795112
60,55,1.25,20,0.04,0.0,0.5561863058558855,0.5137631428653725,0.534402224433944,0.46866561175255633
60,55,1.25,20,0.06,0.0,0.6024259258687844,0.6028571800934709,0.6270584203525241,0.5630997219720238
60,55,1.25,20,0.08,0.0,0.6279585185602433,0.629389679842726,0.6516005160228301,0.6074380488174517
60,55,1.25,20,0.15,0.0,0.5732536435697978,0.5745601286248868,0.5948360583091291,0.5545208233274882
60,55,1.25,25,0.0,0.0,0.08337065719893068,0.012637670461934994,0.055406339430057364,0.0
60,55,1.25,25,0.02,0.0,0.085570284738661,0.012971099139601025,0.05686816441956853,0.0
60,55,1.25,25,0.04,0.0,0.3860115829962867,0.33353100915362166,0.40028381371097144,0.28555756587125547
60,55,1.25,25,0.06,0.0,0.43545474530530304,0.4252793324118429,0.49432975911715293,0.3826390245587874
60,55,1.25,25,0.08,0.0,0.4644860519239774,0.4555636414742178,0.5214972583285981,0.4304786369503443
60,55,1.25,25,0.15,0.0,0.4240221507994882,0.41587701995312615,0.47606680156825193,0.39297730632993294
60,55,1.25,30,0.0,0.0,0.0,0.0,0.0,0.0
60,55,1.25,30,0.02,0.0,0.0,0.0,0.0,0.0
60,55,1.25,30,0.04,0.0,0.22071297054470526,0.20485742907467006,0.22071254604239818,0.14845573254505814
60,55,1.25,30,0.06,0.0,0.27325697923029657,0.29797297059679173,0.3173564317397639,0.247041761733932
60,55,1.25,30,0.08,0.0,0.30567964180359947,0.33073255823035846,0.34830187745723445,0.2972514245197709
60,55,1.25,30,0.15,0.0,0.27905022903546395,0.3019206499298599,0.3179594103960015,0.2713562395059854
60,55,1.5,10,0.0,0.0,0.42461260454427185,0.32992219128055533,0.3264680640787919,0.23621981982588702
60,55,1.5,10,0.02,0.0,0.43581546188100456,0.3386267638758637,0.3350815039713792,0.24245217589188622
60,55,1.5,10,0.04,0.0,0.7359473129980333,0.6575227583457287,0.6748866038967353,0.6016536749772651
60,55,1.5,10,0.06,0.0,0.7744938345986815,0.7377296027861481,0.7585320932850924,0.6872653030949442
60,55,1.5,10,0.08,0.030162122884878274,0.7935216481013893,0.7586621440463898,0.7776310385515753,0.7254271122470254
60,55,1.5,10,0.15,0.02753453664614937,0.7243936702516195,0.6925709668055554,0.7098873779508396,0.6622312190196532
60,55,1.5,15,0.0,0.0,0.39570504023241704,0.31558638792526417,0.3117929514230787,0.21673717431835646
60,55,1.5,15,0.02,0.0,0.4061452086723659,0.3239127287910851,0.32001920734676303,0.22245550584569682
60,55,1.5,15,0.04,0.0,0.7111870324545468,0.6485339603562577,0.6659545959419124,0.5880878679203936
60,55,1.5,15,0.06,0.0,0.7515034137502664,0.7308871658699115,0.7518216111763029,0.6760417858707538
60,55,1.5,15,0.08,0.002417638591569638,0.7718901627058222,0.7527824785531677,0.7718543182332197,0.715593216013196
60,55,1.5,15,0.15,0.002207024971412434,0.7046466209604497,0.6872035108872049,0.7046138990943939,0.6532540068632892
60,55,1.5,20,0.0,0.0,0.2822520553029464,0.2152610589052508,0.20931789926130626,0.11439463345705156
60,55,1.5,20,0.02,0.0,0.28969891268476566,0.22094044502629298,0.2148404827606171,0.11741278870019224
60,55,1.5,20,0.04,0.0,0.5974735149808413,0.5490789102907424,0.5646573011115738,0.4873694263342048
60,55,1.5,20,0.06,0.0,0.6418686980110401,0.6359417336361964,0.6551594258872647,0.5799452564819582
60,55,1.5,20,0.08,0.0,0.6658567644903557,0.6610800697701742,0.6784531634716502,0.6230897289529111
60,55,1.5,20,0.15,0.0,0.607850367592495,0.6034897966763645,0.6193494258876954,0.568809000652032
60,55,1.5,25,0.0,0.0,0.1274237834086441,0.05153619975623434,0.08928919426675383,0.0
60,55,1.5,25,0.02,0.0,0.13078569601218146,0.05289591608915499,0.09164497479326071,0.0
60,55,1.5,25,0.04,0.0,0.42856251328343514,0.3703667176951985,0.431555003049834,0.30615111385298416
60,55,1.5,25,0.06,0.0,0.47614390109009974,0.4598703531679885,0.5234473786228183,0.4013523589637228
60,55,1.5,25,0.08,0.0,0.5036089058820316,0.4887322903841521,0.5493505610768877,0.4479648200486245
60,55,1.5,25,0.15,0.0,0.45973680059790223,0.44615616782346745,0.5014936519317815,0.40894017310690967
60,55,1.5,30,0.0,0.0,0.0,0.0,0.0,0.0
60,55,1.5,30,0.02,0.0,0.0,0.0,0.0,0.0
60,55,1.5,30,0.04,0.0,0.26448267991773483,0.2425617932973029,0.2536017504971408,0.17035312311884102
60,55,1.5,30,0.06,0.0,0.31514843886925287,0.33343541966349316,0.34807658056652196,0.2670515505228201
60,55,1.5,30,0.08,0.0,0.3459839585841952,0.3647605478137056,0.37772649282303983,0.3160151671662451
60,55,1.5,30,0.15,0.0,0.3158434180172279,0.33298427664319946,0.34482068780609226,0.288485370684559
60,55,2.0,10,0.0,0.0,0.6098206264103131,0.5326672486064173,0.5326157173489695,0.449017487143797
60,55,2.0,10,0.02,0.0,0.625909959146968,0.5467209887220771,0.5466680978786956,0.46086423591277453
60,55,2.0,10,0.04,0.07554010392611689,0.9236377406582333,0.863139557398665,0.8835480301033135,0.8167592323354255
60,55,2.0,10,0.06,0.04295791539637501,0.9558824326378906,0.9355646868765265,0.9592336751720277,0.8942432162316339
60,55,2.0,10,0.08,0.10928092924855298,0.9692466760246018,0.9503862235834487,0.972181318895066,0.925649458162992
60,55,2.0,10,0.15,0.09976087434573727,0.8848103371906203,0.8675929211325465,0.8874893273919345,0.8450111096142959
60,55,2.0,15,0.0,0.0,0.5855243233682462,0.5228660114197002,0.522549251943384,0.4343524732584666
60,55,2.0,15,0.02,0.0,0.6009726294045774,0.5366611585007672,0.5363360417331688,0.44581230450158
60,55,2.0,15,0.04,0.04794292205832071,0.9035889197768792,0.8587706102018653,0.8793032664093299,0.8080897540126553
60,55,2.0,15,0.06,0.015465805496505407,0.9374532267792941,0.9331741114032082,0.9570387459171568,0.8877389193025107
60,55,2.0,15,0.08,0.08382540168237312,0.9520394166024627,0.948823754949159,0.97078450814175,0.9203851675609042
60,55,2.0,15,0.15,0.07652291595358113,0.869102095534455,0.8661665676217576,0.8862142004049718,0.8402054199401123
60,55,2.0,20,0.0,0.0,0.47893217556512646,0.42936782102172366,0.42702324618065923,0.3390426612784402
60,55,2.0,20,0.02,0.0,0.4915681849049572,0.4406961386279607,0.43828970519585037,0.34798786574181856
60,55,2.0,20,0.04,0.0,0.796953821865406,0.7663474529009429,0.7851554314731837,0.7145976374289285
60,55,2.0,20,0.06,0.0,0.8346852674053632,0.8450296087745254,0.8672900267177762,0.7986307020088897
60,55,2.0,20,0.08,0.0358422231035512,0.852676131276307,0.8637268282530527,0.8840991506475461,0.8346614915171059
60,55,2.0,20,0.15,0.03271981250427342,0.7783948853179606,0.7884828960999951,0.8070804749136212,0.7619495986081927
60,55,2.0,25,0.0,0.0,0.3241393722270186,0.2656033671689809,0.3057650666387798,0.17360360085718693
60,55,2.0,25,0.02,0.0,0.33269137258079734,0.272610970331748,0.31383228457683326,0.17818390853701557
60,55,2.0,25,0.04,0.0,0.628229407116716,0.5877537974999316,0.6509290338558418,0.5334003271056136
60,55,2.0,25,0.06,0.0,0.6691719699555105,0.6691239232341855,0.7345349887608319,0.6201105233379498
60,55,2.0,25,0.08,0.0,0.6906544654612493,0.6915611106984326,0.7540003228371387,0.6596362951596139
60,55,2.0,25,0.15,0.0,0.6304878062346513,0.6313154686841325,0.688315262145313,0.6021717971086817
60,55,2.0,30,0.0,0.0,0.1737871200325804,0.1488910925503381,0.14299092065637192,0.05012968361803709
60,55,2.0,30,0.02,0.0,0.17837226962978106,0.15281939248940005,0.1467635521501566,0.05145229083200491
60,55,2.0,30,0.04,0.0,0.46429234492881527,0.4588453742759993,0.47309251738473584,0.3965454797632871
60,55,2.0,30,0.06,0.0,0.5083447431207001,0.5416630906438459,0.5593291294434993,0.4848312711508502
60,55,2.0,30,0.08,0.0,0.533213169646869,0.5666100675273659,0.5825565222024719,0.5267616546372321
60,55,2.0,30,0.15,0.0,0.486762076259888,0.5172495890940515,0.5318068615480788,0.48087258774033803
60,65,0.5,10,0.0,0.0,0.15976622876994878,0.2080613106290225,0.1655279396645059,0.08945692146045542
60,65,0.5,10,0.02,0.0,0.16398145518806453,0.21355074065378668,0.16989518141253848,0.09181712725319692
60,65,0.5,10,0.04,0.0,0.4610704792970736,0.533581050045462,0.5100767995123504,0.4520915065779036
60,65,0.5,10,0.06,0.0,0.5075049300163419,0.618363108612616,0.5994036164858121,0.5429937107470932
60,65,0.5,10,0.08,0.0,0.5339528516753399,0.6429347783086451,0.6231452107677372,0.585662769077223
60,65,0.5,10,0.15,0.0,0.4874373205719708,0.5869252400432183,0.568859649144809,0.534642506397468
60,65,0.5,15,0.0,0.0,0.12510168058527185,0.19102383961921746,0.1473765108194887,0.06673426869737867
60,65,0.5,15,0.02,0.0,0.12840232749303826,0.1960637578888934,0.151264850467978,0.06849496652802134
60,65,0.5,15,0.04,0.0,0.43032686666914194,0.5218336021514365,0.49757600375495875,0.43521201699515294
60,65,0.5,15,0.06,0.0,0.4787011957579813,0.6088603343863851,0.58924458035872,0.5285702107731857
60,65,0.5,15,0.08,0.0,0.506668473332579,0.634474417902916,0.6140194738545308,0.5727268997206185
60,65,0.5,15,0.15,0.0,0.46252983252104213,0.5792019075536635,0.5605289047068601,0.5228335508339227
60,65,0.5,20,0.0,0.0,0.004576822847150833,0.08671744393538311,0.04010466100852944,0.0
60,65,0.5,20,0.02,0.0,0.004697576430216949,0.0890053721377585,0.0411627708974217,0.0
60,65,0.5,20,0.04,0.0,0.3092464358434378,0.41827382695102255,0.3913206839098572,0.32987156637083725
60,65,0.5,20,0.06,0.0,0.36190547079334523,0.5099436315769802,0.48778087692471617,0.42799956582298593
60,65,0.5,20,0.08,0.0,0.39366934624367494,0.538914301171625,0.5159513317977428,0.4758803696446761
60,65,0.5,20,0.15,0.0,0.35937467273050616,0.49196655127287714,0.47100401079976295,0.4344238476573631
60,65,0.5,25,0.0,0.0,0.0,0.0,0.0,0.0
60,65,0.5,25,0.02,0.0,0.0,0.0,0.0,0.0
60,65,0.5,25,0.04,0.0,0.14365914673691302,0.23968692412312473,0.25982311152718046,0.14924190127187595
60,65,0.5,25,0.06,0.0,0.19940241486152377,0.333966379720266,0.35760324672855137,0.2499511018159274
60,65,0.5,25,0.08,0.0,0.23454920915910307,0.36664675166898175,0.38833259811062004,0.3012698361746591
60,65,0.5,25,0.15,0.0,0.21411635446101213,0.3347061630426678,0.35450283769416996,0.27502458551044723
60,65,0.5,30,0.0,0.0,0.0,0.0,0.0,0.0
60,65,0.5,30,0.02,0.0,0.0,0.0,0.0,0.0
60,65,0.5,30,0.04,0.0,0.0,0.11268369103294089,0.08276508317492952,0.014620808107099464
60,65,0.5,30,0.06,0.0,0.041588180679415186,0.2082851295415187,0.18307616439590627,0.11676841830851982
60,65,0.5,30,0.08,0.0,0.08001272852575408,0.24339806153384086,0.21751966684554586,0.17039381380918667
60,65,0.5,30,0.15,0.0,0.07304238545009073,0.2221943352755213,0.1985703480115399,0.15554988382326246
60,65,0.75,10,0.0,0.0,0.27874980882667755,0.2755009078903856,0.25183566916854927,0.1765685610968357
60,65,0.75,10,0.02,0.0,0.28610426394061,0.2827696449325557,0.25848002933074304,0.18122709543835774
60,65,0.75,10,0.04,0.0,0.5902522799328652,0.6087466723441318,0.6053985088835064,0.5485504393107797
60,65,0.75,10,0.06,0.0,0.6341299483315467,0.6928874730641702,0.6936175905782868,0.6383167872858543
60,65,0.75,10,0.08,0.0,0.657840511701298,0.7160738157195143,0.7154504601065983,0.6792776694101543
60,65,0.75,10,0.15,0.0,0.6005324540945646,0.6536927389205355,0.6531236871985359,0.6201021046386069
60,65,0.75,15,0.0,0.0,0.2459363905117123,0.2595164888888953,0.2351058279362484,0.155243105075698
60,65,0.75,15,0.02,0.0,0.25242510579553556,0.26636349759858025,0.24130879275926723,0.15933899469382332
60,65,0.75,15,0.04,0.0,0.5615344419417442,0.5981898452486997,0.5944820794281137,0.5332353474496566
60,65,0.75,15,0.06,0.0,0.6073149817501049,0.6845701750945006,0.6850286733898274,0.6254439729046846
60,65,0.75,15,0.08,0.0,0.6325039875387439,0.7087789187065319,0.7078646012855039,0.6678672621196178
60,65,0.75,15,0.15,0.0,0.5774031320736598,0.6470333399816796,0.646198673713937,0.609685719860697
60,65,0.75,20,0.0,0.0,0.1261828504797108,0.15514457464064005,0.12812028616672247,0.04874513148905561
60,65,0.75,20,0.02,0.0,0.12951202266427256,0.1592378646599786,0.13150057509950155,0.050031209076216734
60,65,0.75,20,0.04,0.0,0.44134373561377965,0.49464392043122823,0.488616861758482,0.42833514573064785
60,65,0.75,20,0.06,0.0,0.491401474230049,0.5856929297786133,0.58397204619547,0.5253292842414157
60,65,0.75,20,0.08,0.0,0.5203748101824949,0.6132679119111116,0.6102033908202343,0.5714798940770428
60,65,0.75,20,0.15,0.0,0.47504213597259887,0.5598428154036644,0.5570452613786384,0.5216951786204885
60,65,0.75,25,0.0,0.0,0.0,0.0,0.0064611059762854,0.0
60,65,0.75,25,0.02,0.0,0.0,0.0,0.006631573945711918,0.0
60,65,0.75,25,0.04,0.0,0.2711096624646481,0.31234536033096433,0.3536132040918241,0.243517314963802
60,65,0.75,25,0.06,0.0,0.32435571842862476,0.40607346753925544,0.45035145457625436,0.34317328928482826
60,65,0.75,25,0.08,0.0,0.35681833549625,0.4374411101724896,0.4792198793255374,0.3928524894885222
60,65,0.75,25,0.15,0.0,0.32573395354955614,0.39933324071875453,0.4374724345237099,0.35862897680106165
60,65,0.75,30,0.0,0.0,0.0,0.0,0.0,0.0
60,65,0.75,30,0.02,0.0,0.0,0.0,0.0,0.0
60,65,0.75,30,0.04,0.0,0.10577551728264412,0.182333043692107,0.172486456509357,0.10534626145247772
60,65,0.75,30,0.06,0.0,0.1621069064178811,0.2774350228605214,0.271833761927953,0.20650539745340019
60,65,0.75,30,0.08,0.0,0.19795106132060833,0.3113007813166244,0.30450879854901514,0.2585662102130075
60,65,0.75,30,0.15,0.0,0.18070646992847247,0.2841816805750442,0.27798138429193264,0.23604110419342436
60,65,1.0,10,0.0,0.0,0.4307406491701149,0.3856622665393734,0.3448305694884757,0.30346389157537934
60,65,1.0,10,0.02,0.0,0.44210518708101815,0.395837469314727,0.3539284804642328,0.3114703959697131
60,65,1.0,10,0.04,0.0337692883717555,0.754256312239509,0.7289721148164257,0.7078225706936971,0.6869815063183469
60,65,1.0,10,0.06,0.00016092259292440969,0.7946920868739148,0.8113302908396128,0.7947689430646171,0.7745506932122787
60,65,1.0,10,0.08,0.07220513424280997,0.8147997047561715,0.8320093112296829,0.8145214835974484,0.8127614921477002
60,65,1.0,10,0.15,0.06591495308327866,0.7438180798979711,0.7595284641411385,0.7435640960945104,0.7419574270528716
60,65,1.0,15,0.0,0.0,0.40042287513653096,0.37156987945223097,0.32965052991280064,0.2843160892360571
60,65,1.0,15,0.02,0.0,0.4109875175812025,0.38137327272313576,0.3383479350723892,0.291817403497949
60,65,1.0,15,0.04,0.003354789078034703,0.7282442131294085,0.7204908083590817,0.6986267136379931,0.6740542074273472
60,65,1.0,15,0.06,0.0,0.7705285708505418,0.8050609558578625,0.7878831967062727,0.7640311412082075
60,65,1.0,15,0.08,0.04412605890518583,0.7920568168517156,0.8267203307760765,0.8086052672242693,0.8036586849050379
60,65,1.0,15,0.15,0.04028199840613772,0.7230564484029234,0.7547002354824013,0.7381632734417014,0.7336476147573965
60,65,1.0,20,0.0,0.0,0.28208324863781387,0.26797304177940207,0.22306679261073314,0.1789279634054809
60,65,1.0,20,0.02,0.0,0.2895256522729178,0.2750431657583371,0.2289521229740893,0.18364874754173866
60,65,1.0,20,0.04,0.0,0.6096211939464766,0.6178453563614241,0.5932744291257734,0.5704187524290447
60,65,1.0,20,0.06,0.0,0.6561580174060603,0.7070873396654883,0.687353673186241,0.6651760666914791
60,65,1.0,20,0.08,0.0,0.681441477724085,0.7321005313744772,0.7114680656655702,0.7085136739470131
60,65,1.0,20,0.15,0.0,0.6220774118655835,0.6683232803848621,0.6494882207529439,0.6467912021328505
60,65,1.0,25,0.0,0.0,0.12112409424005921,0.09667592478610121,0.09800919628263205,0.0056969802787988355
60,65,1.0,25,0.02,0.0,0.12431979764898068,0.09922659469482761,0.10059504284463225,0.0058472877746719954
60,65,1.0,25,0.04,0.0,0.43401313418455073,0.43090005319279084,0.45460101720110385,0.3805391380810876
60,65,1.0,25,0.06,0.0,0.48386085091831993,0.5229142778295437,0.5501303044785086,0.4780610254849162
60,65,1.0,25,0.08,0.0,0.5127580359552509,0.5518263761099432,0.5769639335941007,0.5250395759477903
60,65,1.0,25,0.15,0.0,0.46808890029068984,0.5037537852790219,0.5267014736888793,0.4793005286726224
60,65,1.0,30,0.0,0.0,0.0,0.0,0.0,0.0
60,65,1.0,30,0.02,0.0,0.0,0.0,0.0,0.0
60,65,1.0,30,0.04,0.0,0.2634300099696534,0.2969699204411358,0.26923678442709353,0.2379687062435745
60,65,1.0,30,0.06,0.0,0.3164827234747591,0.3904329318271024,0.36745722672719267,0.3370799947414675
60,65,1.0,30,0.08,0.0,0.3488829554192412,0.42193133215858203,0.3981940315075283,0.38653619970912323
60,65,1.0,30,0.15,0.0,0.31848986750274927,0.38517460365171724,0.363505188101887,0.35286293330795454
60,65,1.25,10,0.0,0.0,0.4404466841442008,0.37462047995132003,0.3826556515996294,0.3033809453152457
60,65,1.25,10,0.02,0.0,0.45206730330175604,0.3845043593919891,0.3927515287076021,0.311385261279184
60,65,1.25,10,0.04,0.004474865795265711,0.7605940405878223,0.7131655263700339,0.7432125890406099,0.6821426609180358
60,65,1.25,10,0.06,0.0,0.8000929876926962,0.7946221875236142,0.8278890899551493,0.7684749531266947
60,65,1.25,10,0.08,0.04387801762273335,0.8195373870188177,0.8151933877804524,0.8462704425376785,0.8060900536285679
60,65,1.25,10,0.15,0.04005556534610318,0.7481430369434777,0.744177467057152,0.7725472308942146,0.735867173754403
60,65,1.25,15,0.0,0.0,0.4108224509302021,0.36059101933608506,0.3685060033244314,0.2845566394590415
60,65,1.25,15,0.02,0.0,0.4216614728039035,0.3701047495063699,0.3782285601651752,0.29206430032913616
60,65,1.25,15,0.04,0.0,0.7352358927829681,0.7046681766322795,0.7350142987593895,0.6694624395324074
60,65,1.25,15,0.06,0.0,0.7765513487584693,0.7883114270022832,0.8219484407957248,0.7581692785400117
60,65,1.25,15,0.08,0.015621905946943408,0.7973900479572409,0.8098534491537146,0.8412647766736869,0.7971807965029756
60,65,1.25,15,0.15,0.014260996927217655,0.7279250727991103,0.7393027194684129,0.7679776357534364,0.7277340503747963
60,65,1.25,20,0.0,0.0,0.2943209970390941,0.25821262157327873,0.26415154425814813,0.18060914680408427
60,65,1.25,20,0.02,0.0,0.3020862779227739,0.2650252294211503,0.27112084294106803,0.18537428680158838
60,65,1.25,20,0.04,0.0,0.6184711405926775,0.6032223487236541,0.6319208307554289,0.5672490764524865
60,65,1.25,20,0.06,0.0,0.6639757294885327,0.6914802945397709,0.7235923140370153,0.6606723619667483
60,65,1.25,20,0.08,0.0,0.6885129567418853,0.7163359588437503,0.7462346489116529,0.7033439093920644
60,65,1.25,20,0.15,0.0,0.6285328559635145,0.6539320453343412,0.6812260982260602,0.6420718038287715
60,65,1.25,25,0.0,0.0,0.1351367988877117,0.08925321080205341,0.13986128136447198,0.009541866827953013
60,65,1.25,25,0.02,0.0,0.13870220948241982,0.09160804195109992,0.14355134135160572,0.009793616709276334
60,65,1.25,25,0.04,0.0,0.4448111133058827,0.41882369171454775,0.4941454234230999,0.37974440704655626
60,65,1.25,25,0.06,0.0,0.493592085436982,0.5098147194470309,0.5872712219821518,0.4758985949201447
60,65,1.25,25,0.08,0.0,0.5217043959147434,0.5385156406196865,0.6126200547137239,0.5221660238718799
60,65,1.25,25,0.15,0.0,0.4762558942750032,0.4916026202054808,0.5592513965632128,0.4766773073151504
60,65,1.25,30,0.0,0.0,0.0,0.0,0.0,0.0
60,65,1.25,30,0.02,0.0,0.0,0.0,0.0,0.0
60,65,1.25,30,0.04,0.0,0.27611727793759766,0.28675189771800913,0.3103005366664534,0.23893848305973375
60,65,1.25,30,0.06,0.0,0.3280699457790449,0.3791697373199513,0.4061052613048227,0.33666356329424063
